2406;The only reason why I enter this location is to use the facilities when I am in the neighborhood!  The place consistently smells like a large "facility".  This makes me wonder about the kitchen hygiene.  The 1 star is actually 0.25 star as it is a location that employs people!
2407;Awful is what I can say with my pad Thai. If you had authentic pad thai you can definitely tell the difference. Beef was very tough and the taste was bland. Sorry to say but this place will eventually close down soon.Only good thing was the staff was very friendly.
2408;Soooo undercooked rice. Hard to chew on and tasteless. Not recommended at all. No wonder they were not busy at all.
2409;2 different Sunday's I tried eating at Montana on steeles both times some reason they couldn't serve customers. So we left and went to the one on yonge in Richmond hill. Do your self a favor go to a different location. System errors was one reason and the other sunday they had no hot water??? Who is running this restaurant??? Horrible
2410;HATED it!! I was with a group of under 20 people. We arried and we started ordering we even had numbers to help the serves out.  I had the BBQ chicken fajitas and i got all the things i order but the lettuce was old so i sent it back.  When i returned it was the same.  So i ate and left but i tryed to let the manger know and her responce was we open a new bag!   I was mad and i got her name and i'me going to talk to her boss.  My question is the quality of the product is what i have to wonder!!!    If i could give lower then one i would but i woudl stay away from this place!!  The staff doing give a crap from what i gather from that one night!!
2411;Last night I had dinner with my family at the Steeles & Don Mills Montana's in Toronto. It was the absolute worst experience I've had at a Montana's restaurant. Upon arrival we were seated in a very crowded portion of the restaurant, while the host told us that we were not allowed to sit in the other half of the restaurant. In no way was the area reserved, and when we asked another waitress why this was the case, she replied with "it shouldn't be, but you have to sit with the other diners on that side". We requested to move seats after the back of my seat kept hitting the seat of the person behind me (yes, I was sitting back to back with another guest - it was just that crowded). We sat for approximately 10 minutes and had the opportunity to view our menus and select our drinks, but no server arrived. Only after requesting the hostess to call our server, were we greeted by a gentleman who introduced himself and said he will give us time to select our food & drinks, then ran to the kitchen. By this time we wer
2412;Went there yesterday to watch the Raptors game. The staff was great there. Very attentive and very fast service. The game was on and the bar area was full compared to the dining area. But the manager refused to turn the games sound on. Instead we had to listen to the music they picked. The managers reason for not playing the game is because it's a family restaurant.In short. To all sports fans or people that want to go chill at a bar. AVOID this place. You will be wasting your time and the atmosphere is not there
2413;Party of 10 and service was awful. Waiting over an hour for our cold food and and another twenty for them to warm it up. Overall an awful experience and would not recommend to anyone.
2414;I called this location in the afternoon to pick up some lunch. I ordered the fire grilled salmon salad. I've had it at the restaurant and it was great so I ordered it again. Stupid me, I didn't bother checking the food. Came back to my office and firstly, the portion was TINY for $16.99 plus tax. Secondly, the salmon was tiny AND burnt. It honestly was an $8.99 salad (at the most). If it was actually $8.99 I wouldn't really have cared. I'd have picked off the burnt part and happily gone about my day. But it wasn't. It was a $20 salad. I'm afraid to say that this is how they treat customers who pick up and run without checking their food...but I'm sure that it is (based on other things I've heard about this place...). Needless to say, I'm never ever coming back here, dining in or taking out. I suggest you all do the same. Let's see a respectable restaurant chain take its place!
2415;No, no, no, no.Terrible manager, he is very condescending, cheap and has absolutely NO sense of customer service. Some of the waitresses are terrible as well. Definitely NOT getting my service again and EVERYONE that I know will also be told to steer clear.
2416;For those of you who want an evening that involves paying to eat and be served, don't expect too much from Montana's at Don Mills and Steeles.  This is the third and last time I bring my family to this restaurant.  It begins well, the server impresses you by writing upside down on the brown paper on the table, and drinks are promptly served. On Wednesdays, when it is all you can eat ribs, the server vanishes when you are trying to re-order ribs. When you finally get your second helping of ribs, they are half of what you originally ordered, and over done. Waiting again for another re-order can take up to 15 minutes.  The server is a ghost, and when they materialize, it is with a plastic smile and fake enthusiasm. It is a waiting game, and they are trying to wait you out so you will be full, so pathetic. If you are going to have an all you can eat night, be prompt and attentive to those that have come to eat, and stop playing games.Beyond the aggravating wait to get your food, another aggravation comes wh
2417;Worst Montana ever. Some pointers here:1.  Don't believe in reservations as this place is clueless to what a reservation is. Hostess doesn't know what is going on and disappeared. Left us waiting. 2.  Our server lacked common sense, very forgetful and impatient.  She took down the wrong order and won't admit it.  No apologies.  Other servers had to bring our food.  Other tables around us had the same complaints.  3.  Manager gave us complimentary desert which was a plus but I'd rather her fire her incompetent staff.
2418;That is really bad eating experience. Food is not tasty and just like frozen one. I need wear my winter jacket to eat, no heating inside. It is my first visit, and will be last too.
2419;We decided to go out for dinner last minute. We originally wanted to eat downtown but due to the time (8pm) and it being a Friday we didn't want to wait for a ridiculous amount of time to be seated. After tossing around some ideal places to eat we thought we would give Montana's a try. It wasn't packed upon arrival. We immediately were seated and given drinks. Here is what we ordered: - Calamari, which was terrible. It was fried to the point where it flaked off completely and was beyond the acceptable chewiness that calamari is suppose to have.- Kapow shrimp, a far cry from being popcorn shrimp. It was horribly soggy. I did however enjoy the flavour of it. - Chicken Quesadilla, It's just chicken, canned salsa, and cheese.-  Rib and Shrimp, apparently the ribs were good to the people I were with. The shrimp was made in the same manner as the Calamri. - Veggie and Feta burger, expect greasy sautéed pepers and onions and bland feta cheese. The apple BBQ sauce was strange. The side salad barely had an
2420;Worst Service EVER!!!  Went on a date there and we sat in the Bar section.  Took over 20 minutes for anyone to serve us.  When we found the table had cleaning spray on it and cloth and we asked the waiter if we can sit here.  He said yes walked away. We then asked can you wipe the table down and take the cleaning supplies.  Maybe thats why we got no service.  20 minutes later the bartender came over to take our order.  We both ordered drinks and food. I asked if I can also have a glass of water.  She came and brought only me water.  Why would you only bring one person water?  Later my date asked for water. She came back gave him but never refilled my empty glass. What? Seriously what type of service is this place.  I have been here before the service was just as bad. I was hoping it was a one off. Apparently not.
2421;Definitely one of the "not-so-good" locations I've been to. Not recommending this place, try another Subway.
2422;I used to go there some time ago but the owners are super stingy on toppings. People never smile. Over time I got fed up and went to the Subway at square one, when they were on the 2nd floor. MUCH better. I didn't know they didn't take coupons, well this is what I keep seeing in reviews, how cheap. Why do people continue to support this location? It is close to people who work there and don't mind having sub-par service and a lousy sub.
2423;I cannot believe I am writing a review for a Subway sandwich location. I never have problems until I came to this location. The staff were unwilling to offer me the $5 sub deal, and the sub gave me an upset stomach afterwards.I never plan on returning. I feel sorry for the people who live in the condos nearby and eat here because of convenience.
2424;I went into this place on April 25 and they wouldn't honour a coupon I had.  They claim that they don't accept Subway coupons!I escalated the issue to Subway head office and they had the owner of the location call me.  I have rarely found an alleged business owner to be so unprofessional.  She kept talking over me and saying that it's up to the franchisee whether to accept coupons or not.  What kind of franchise system allows their franchisees to make up their own rules?  The coupon does NOT state anything about being valid at participating locations only.I called back to Subway head office and they told me that their franchisees don't have to accept their coupons, because it would amount to illegal "price fixing".  What nonsense!  I wonder how legal the word "fraud" sounds to them, when they offer a coupon deal and then refuse to honour it.I'm finished with Subway restaurants and informed them of such.My advice is to steer clear of this location, at any rate.  The woman who runs it clearly wants the cust
2425;Being an engineering student, I usually spend my weekends working in labs and the intensive hours of clicking on a computer works up quite an appetite. I suddenly had this urge for Thai food however for some oddly strange reason, it seems every single Thai place within a 2 km radius of UofT was closed on a rainy saturday afternoon!! What the hell! I finally went to College Park to grab some groceries and make my own pad thai when I saw, Thai Bowl... at this point, I didn't care what it was, I just saw thai food and I WANTED ITOh how wrong I was... my mind was telling me to get away but my gut said no, it says Thai food right there, I need it now! But trust me... this place is NOT Thai food. The only Thai thing they have is pad thai noodles and it was absolutely disgusting - soggy, bland. Run by Chinese folk, it was pretty much Man Chu Wok but 10 times worse AND it was also more expensive! $7.50 for a crappy plate of FAKE FOOD? I swear to you I gagged at the first bite I had and threw the rest out... STAY 
2426;Horrible horrible. I am SO angry. I at here yesterday and was throwing up in the middle of the night. I had the chills so bad I couldn't stop shivering to be able to go to sleep (even after wearing 4 layers and under 4 blankets). I have a pretty strong stomach, and never ever throw up (last time was many many years ago).I intend on filing a complaint and asking for my money back as soon as possible.
2427;Every time I come here they mess up the order then they blame me!  The staff hardly speak English here.
2428;HORRENDOUS SERVICE. I always order from this location because it's the closest to my home. Delivery usually takes about 45 minutes, but the last time I ordered, it took OVER AN HOUR. When we called to complain, they said "they were busy." And my house is a 10 minute drive from the Popeyes location. I don't think it takes an hour to drive five minutes. They did not compensate is in any way. So we stopped ordering for a while, and today I called 12-15 times to place an order. Did they answer? No. 12-15 times! No answer! Not from my home phone or my cell phone. Moreover, they always give us bad pieces of chicken, no flavour, no juice. Horrendous location, horrendous staff and service. If you're really craving Popeyes, there's one at Finch. Do yourself a favour and go there instead. That's what we're going to do from now on. Never ordering from this location anymore.
2429;So i walk into mars and ask for a ginger ale abs the waiter says "no problem, whoopdiwoo and all dat" and he proceeds to bring me the Clearest most transparent most light conducted zima light beverage and on top of that as he rests it down he says "your gingerale sir". After much internal debate on what I know a Gingerale should look like, I decide to give my good man the benefit of the doubt and to my surprise,  it wasn't a gingerale after all. In fact, what it was,  bubbly, lime flavoured shit. Do I decided YOLO! Might as well add some sugar. Everything tastes better with sugar right?!...  WRONG! The moral of the story is, judge books by its cover. If it looks like a duck, quacks like a duck, chances are its not a goat.
2430;Mars Beach Diner seem like a casual place to eat, the place looks tidy and clean, have a front and back patio, and not to mention they have a great location that is right next to the beach.  Unfortunately the food and service here is horrendous, food pretty much taste like it is cooked by a microwave, portions are stingy and the service barley exist with sloppy, disorganize, rude and unprofessional staff on hands.Stay away from this place to save yourself time and money, instead head on over to Sunset Grill for a better service and food, for a little more cash the Green Eggplant is also another great option than Mars, you won't be disappointed.
2431;First time here and it will be the last time. I ask for a glass of water and got a glass  of WARM water. I ask a second time for  a glass of COLD water and still it had no ice cubes in and was still warm.There is only ONE server and he is not  very observing. It is better to go to "Sunset Grill"  and you sure will get  a good breakfast. Or go next door and it is much better there too. Sorry I do not like to be negative but this place certainly does not deserve any more than one star.
2432;I went to the beach with a few people and my boyfriend, we were all hungry so we thought we might just go to a diner. As we enter(due to lack of places besides this one, so it could be a last choice) the place looks inviting. It was basic. Real basic.Anyways the inside was a bit cute but nothing special.As for the food. Not good. My boyfriend's burger was EXTREMELY dry and over-cooked. Alongside that I got the burger with avocado in it (I think the California burger) and it was pathetic. Just imagine this...giant slices of avocados. That's basically the jist of it. They didn't crush it, It was simply four giant slices of avocado that kept falling out of place. It was small portions and dry and bland for the rest of my group.The service sucked more than the food. It was probably the worst i've experienced. We waited maybe over 30 minutes for the food. Also there was only one waitress. And she was rude and disrespectful. She had a sour attitude and didn't apologize for the long wait. She gave us a snarky lo
2433;This location of Mars has been open in the Beach for about a year or so.  The place itself is very nice, clean, and comfortable.  That is where it ends.  The service is horrible.  We were server food and waiting another 10 minutes for cutlery.  We asked for drinks 4 times before being served. On a busy long weekend they were heavily under staffed and highly disorganized.The food itself is cheap, but portions are small and very basic.  If I had  to choose again I would select another option along the strip.  Sunset Grill across the street is very similar but with way better service and better diner fare.
2434;I was looking for a nice meal to brighten up my day.  This place brings nothing but disappointment and bad taste after eating.  On the outside, it seems like a nice and clean place to eat but the food was below average.  The staffs are rude, doesn't look like they want to work there.  The manager is worst, one of the rudest person I've talk to in two years.The cheap price comes with a high cost, a very bad taste after you eat and makes you wanna punch people in the face.
2435;Meat lovers omlette - Really, really unimpressed.Sat on the patio, which was nice. Service was barely decent, but not very attentive or quick.The food is awful. I ordered a Meat Lovers Omelette. When it finally came, it wasn't hot. Quite warm, but not hot. The home fries had onions in them, which I am not a fan of so I asked for fries instead. Instead of just bringing a plate of fries, the waitress took my whole meal away, then brought it back without the home fries at all, and with the promise of fries to come. By this time, the omelette was cold.The omelette itself was pretty sad. Barely any cheese to speak of, and quite overcooked and dried out. The meat inside, while fairly plentiful, was also dry. I got the impression that it was made of stuff that had been cooked but not ordered so it was sitting for a fair while.I got my plate of fries half way through the omelette, and they weren't cooked all the way through. Fries are not difficult. Then again, neither is an Omelette, and they managed to screw th
2436;My partner and I almost barfed after eating there.  Seriously -  we felt queasy and sick. It was after the holiday season...maybe the fridge was turned off or something.   The food was definitely off.  My partner will not eat peamail bacon anymore.  She won't even let me make it.
2437;Extremely workmanlike environment with reasonably good pancakes and well-priced tasty bottomless coffee.Everything extra is extra, and you can quickly out-spend your casual budget. Awkwardly empty the few times I've gone in.Amazed this place still has legs, as it never seems that busy but I'll drop in now and again for a quick bite. It's OK.* Edit * down two stars to one.^Last time (and it really is) I went there the pancakes had little clumps like tiny pieces of cardboard in them and the blueberries in them tasted stale like kind of fermenting or scraped from the bottom of the frozen bag in the fridge. No pride in presentation, gross.^The coffee wasn't so great this trip either. Wait staff never asked how the food was so I simply asked for my bill. Last time I will travel to Mars since the food is apparently so hit-and-miss.^Can not recommend, which is too bad since Mars are local.
2438;Thanks for messing up my order. My friend ordered a "double cheese burger dressed as a mac" and I ordered right after.How does one mess up such an easy order? Not worth it to drive back for this sh---
2439;Went to drive thru at 3:15am. Lady said they are closed from 3am to 4am. To prepare for breakfast. Why lie?? Your not open 24 hours??!? Decided to tell lady. OK I will wait until 4am to get breakfast. Her response was. That's when we start cooking breakfast. You will not good food until 430am. Why false advertise. Your not open 24 hours. Put a sign up that says open 22.5 hours. And I will be happy.
2440;Slowest service I've experienced at a Tim's. Unfortunately it's the closest one to me. There are often long lineups with only one person taking orders.
2441;The donuts are stale here... I realise they don't fry on premises, but how difficult is it to defrost pre-made donuts?
2442;I go in there when I am desperate, and only when I am desperate.This Tim's has gone from bad to worse.Give yourself LOTS of time to order a coffee.  You can get old waiting in the lineup here.
2443;I really have to find another coffee joint in this part of town.The only reason you will find me here is if I am in bad need of a caffeine fix. Not a good place to go if you are a lone female, unless you enjoy being openly checked out by men and hearing cat calls. It's noisy, busy and there's always flies buzzing around in the food case.
2444;The chicken, biscuit and fries was fresh. Even though it is fast food, I wouldn't mind waiting for more than 15 minutes for my dine in order. The problem is that the customer service. They don't seem happy serving the customers, I don't know why. When I asked for ketchup for my 8 big pieces of spicy chicken, she only gave me 2 ketchup packets. I asked the lady if she can give me 6 more ketchup. She said 2 is more. I told her "Okay. Please give me my money back because I don't want my order anymore if you are only going to give me 2 ketchup packets for my 8 big pieces of spicy chicken." She got upset and gave me 5 ketchup packets. Both of us weren't happy because we had a fight over ketchup packets.Will I go back and order there again? Probably not.
2445;I visited this place after a very long time (after this review you will know why). Upon entering, they were surprisingly busy for the time and day I went. The time it took from ordering to actually getting my food was about 20 mins, a little odd for an "express" restaurant. Hoping the time it took for the food to be made meant it would be good was soon realized to be a pipe dream. The chicken was very dry and burnt that didn't bother me. The fact that the food was ABSOLUTELY TASTELESS outraged me. I've had baby food that tasted better. Looking at the potatoes and rice, I hoped for the best as Greek places usually have very tasty potatoes and rice. Once again I was being hopeful and building castles in the sky hoping they would be any good. I really wouldn't recommend this place to anyone unless you like getting ripped off (I paid $15). If you want Greek food, go somewhere else.
2446;This place is terrible. We are here right now for lunch.  We waited 20 minutes for our basic salads with the pre cooked chicken.  1.  The portions are so small for the price. I ordered a chicken souvlaki- original size with only salad. I got limp brown lettuce and 6 small pieces of chicken that were so small they were bite sized. The size of the salad would be what another restaurant would serve as a side salad. I will need to get more food as it isn't enough. 2. My co worker ordered a Greek salad with a chicken breast. The chicken breast is burnt, and the lettuce is also brown and limp.  The lettuce was swimming in dressing. 3.  The person prepping the food wiped her nose on the top of her hand and continued food prep. She cut up vegetables and meat on the same service which is far from clean. 4. The person cleaning the condiment station also just took dirty napkins from someone's discarded food plate and put them back into the dispenser. All in all we should have gone to another restaurant in the 
2447;the place seems very confused... it has a fish aquarium and partly decorated like its someones house... you pretty much get your typical mall fast food greek food here... but significantly more expensive.my souvalaki was burnt almost black.. parts were inedible. (edible if i wanted cancer from the carcinogens)look at the picture.. then.. while eating the chicken.. i nearly choked when i found out part of the chicken had a skewer which broke off and still in the middle of the piece of chicken.i will say the 100 drink selection coca cola machine might be their only saving grace.  (FUZE green tea is really smooth and delicious)Thats about it..
2448;This place used to be a regular haunt of mine when they first opened in the late 90's. I hadn't been back in years so decided give it a try again and was appalled. The original owners (Greek) have sold up and the current owners obviously have NO experience or knowledge on preparing Greek food. My souvlaki on a pita was totally uninspired as was my boyfriends sandwich. Service was slow and the staff indifferent.
2449;When it first opened several years ago this used to be a good alternative to going to a regular sit-down greek restaurant. Mr. Greek food (and prices unfortunately) with fast food convenience. Over the past couple years however the quality has gone down dramatically, to the point where I won't eat here anymore. On more than one occasion I've ordered the chicken souvlaki dinner and it hasn't tasted like chicken. This is not an exaggeration, it's actually tasted like a cross between lunch meat and a sponge. I am guessing this is caused by the half-cooked skewers sitting in water/brine for extended periods of time prior to being flash-grilled and served. If that isn't bad enough, the owner/manager is an ass and they nickel and dime you for extra tzaziki. If I'm paying 40 bucks for a dinner for 2 at a semi fast-food restaurant, why do you need to charge me $1 for an extra teaspoon of yogurt?Heed my advice and go to Fire Pit down the road instead. You will not be sorry.
2450;Just visited this location after a year with my fiancé. Service was horrible seemed like they didn't even know their own menu. I ordered a greek chicken salad and gyros on a pita with greek fries. Once the chicken salad arrived i could tell the chicken wasn't cooked long enough. The chicken was pink inside, i asked for it to be cooked longer and the person working said she would bring it back to me. She came back with the chicken it was still pink. I brought it to the actual chef/ cook and fully showed her each pink part and she continuously said she didnt see it and that it was white. I asked for my money back which i recieved but the fact a "chef" / cook would say shes unable to see the pink was ridiculous it looked completely uncooked. I wouldnt advise anyone to order chicken from here you might get really sick. Learn how to cook...
2451;This place is filthy!!!, oh and don't ask them to make changes for added cost, they want you to upgrade and pay. Gave it one star because 0 is not an option, please clean up the drips and moldy cheese from the serving counters.
2452;Forgot about my order. When the order finally did come out it was wrong! Waitress never asked if we needed drinks. Terrible, terrible service! Avoid this place at all costs!Update - July 1st, 2017: Someone from this establishment reached out to me stating that they're under new management. Although I cannot personally verify this, I hope things have changed here for the better.
2453;Terrible service. Ok food. The servers have a lot of attitude and the food is mediocre at best. Also the wait times for food are ridiculous. One has to experience too much attitude for food that doesn't warrant a return. I doubt this place will last into next year if their service continues this way. Probably the second time in my life where I didn't leave any tip. Not going back...even if they offer free food.
2454;His name was attracting me to try their fool, but their fool is the worst one I tried in mississauga. I think paramount is better than them.Also, their manakish is nothing make it special than the home made one. I think Adonis manakish is better then theirs.
2455;NEW CHEF!We used to order large meals from this place quite frequently. It was definitely considered the best kosher Chinese food in town, and offered a very wide selection. Recently however, we ordered the same dishes we usually do and something tasted very different. The meat was tougher, the spicy peanut beef wasn't as spicy and the breaded chicken dishes weren't as flavorful. I wasn't enjoying myself. I was later told by my brother in law (who shared the same experience) that the chef was replaced by someone else. Awful. Long story short, I won't go back.
2456;Food has gone downhill. Used to be a 10/10.Wonton soup was off, chicken dish was sour, and vegetables were mushy and tasteless. Used to order many times in the past and loved the food, but after last experience will not go back.
2457;The ONE thing I can write positively about this place is the diversity of food that is offered. There is a lot and for the most part it is generally edible too. I enjoy their spring rolls and General Tao's Chicken and it pretty much ends there.(Don't continue to read if you don't want to read negative comments)Where to begin? Yes, the food is Asian and for the most part there are Asian spices used in their cooking but for anyone who has stepped foot into an authentic Chinese restaurant or has eaten in China would know that Chinese cuisine is more than noodles and breaded chicken in different sauces. I'd give them credit for this move because it allows them to cook multiple dishes at once and interchange with sauces. By the way, having Asian staff in the backroom cook DOES NOT EQUAL authentic Chinese food.That however leads me into my next point. I was at this "restaurant" if you want to call it that over Mother's day. I called at 5PM to place my order and was told it would be a wait of an hour until I c
2458;this place has only been open for a few months and last week they pop machine was broken.i was happy for it to open so i could get there famous root beer float and milk shakes.but they do not have this there and there burgers taste really salty.they r very slow and get over welmed now that the school kids r back.took 20 mins just to get a burger.i wouldnt recommend this place to any one...i will say the girl that took my order was very polite and said sorry for the wait.the manager was so over welmed he no time to say anything to anybody about how slow they r there.A&W not having there shakes or floats is just not right..i no its a fast food outlet but atleast have what ur famous for there other wise its just a burger joint.
2459;Beware this pit , it was the worst food ever! The Mama burger consisted of a slab of onion with flat turd pretending to be a real burger!  Avoid this hole at all cost. What a shameful comment on a once loved company ,that must   have died long ago in my happy past.
2460;This Is the WORST location around ! Don't know why we keep returning (only one in south Whitby) order is ALWAYS WRONG!!! Or somethings missing, Always!! Never drive away with out checking ... We got a burger once with no meat!! NO MEAT!! And on another occasion there was one bite taken out of our mcchicken ... A single bite!!! ... I don't know who runs this place but it needs new management ... We have never got an order correct ... NEVER!!!
2461;Went for lunch here today.   Ordered our food and went to have a seat.  Grabbed a high chair for my daughter and it was completely covered in a thin layer of grease.   I doubt it has ever been wiped down after hundreds of other kids have used it.  Grabbed another high chair which barely less greasy.  Sat at a table and looked down and there was a big piece of hash brown on the ground with no less then 50 ants on it an a trail of them leading back under the bench I was sitting on.   I went and asked one of the girls at the front if she could clean it up for me (she was very nice and was a little disgusted when she saw it)  She cleaned it up and we continued eating.   Within a couple of minutes, another 30-50 ants were back in the same spot.The play area is coated with the same layer of grease.  One of the "pods"for the kids to play in at the top of the play ground has a big window in it.  the inside of the window is covered in either barf or an old milk shake.   Dont let your kids play here unless they have 
2462;I don't know why I return here but unfortunately it's the only one near in whitby south.  This place has terrible service and get away with it because it's one of the highway stops.  AVOID!!!! Or just go to the ti Hortons or the Wendy's nearby.Food/ambience/price: whateverService: just terrible. They are famous for not filling up cups for smoothies, frappes etc where you get like 75% of it. And when you ask, they say "oh we have to make another to do that" if that was the case, why didn't you fill it up right at the beginning.  They need better trained people or management is messed up.
2463;Can't understand the Pizza Hut hype. Placed an order for myself and my toddler. Order was confirmed at 6:40pm...... Pizza showed up at 8:10, lukewarm at best, greasy hand prints on the box, tasted disgusting, and after 3 phonecalls, I got my partial credit. Lesson learned....  Instead of crediting people, work on your pizza making, possibly staff training.  And for the excuse from your staff that the "app and pc don't really communicate" so times can greatly vary from what your confirmation states..... Get your IT staff looking into this promptly! Poor excuse.Once bitten, twice shy.
2464;I got coupons in the mail for Pizza Hut and thought ok let's try it... We never eat Pizza Hut pizza so it would be a nice change..I called and spoke with a young girl she was friendly enough but when I ordered the deal with the coupon it was supposed to be 36.99 by the time I got the total it was over 50.00.... I asked for a break down of the bill and it was ridiculous I cancelled the order. I will not be ordering Pizza Hut anytime soon. 2 medium pizzas a bottle of pop and 10 chicken bites should never be 50.00$
2465;Decided to try something new and placed my order online and it arrived luke warm which was surprising because it was burnt and the pepperoni was overcooked. To make it worse there was no sauce! We had ordered stuffed crust and the cheese was the consistency of an old cheese stick - not melted at all. The wings were also horrible and room temperature. The sauce was the consistency of soup and really salty. The chipits cookie was stale.Don't waste your money.
2466;made a mistake of coming here for lunch!! service was not so bad....but the food? it should be served in the fast food area of the mall.
2467;After informing the waitress of my time restriction it took her 15 minutes to even come to the table and take our order. The ramen I had was beyond gross. The noodles were extremely overcooked, the meat had no taste and the broth was disgustingly bland and flavorless. I've had the sushi here before and it was ok, but this experience has given me reason to never go back.I eat a lot of ramen and this was by far the worst I've ever had. I left 95% of the bowl untouched and still paid for it. Never again...
2468;The restaurant was almost empty yet the servers were rude and inattentive - they obviously don't care about tips. I will definitely not be returning. Save your money and eat elsewhere.
2469;To-go sushi was at average price, however rice was hardened and you can tell it was old. After eating all 7 pieces, I discovered a hair on the last piece... YUCK! ALL EMPLOYEES HANDLING FOOD SHOULD WEAR A HAIR NET!
2470;Went to this place today with my wife around 6.20 pm and ordered our food in 5 mins.... After 30 minutes of waiting, I asked one of the waitresses how our order was and she said she saw that coming. Another 5 mins later, another waitress come and asked if we have ordered our food and we finally realized our order never go to their system. During the period, I've seen 3 or 4 couples left without anything on their table. This is absolutely the worst restaurant and service I've seen
2471;Non-existent service. It took forever to order and that wasn't even the worst part. Our food came out separately... why even have a dine-in portion if you are incapable of timing our food to come out at the same time? The worst part is we were never ever served water until we asked for it. You would think they'd noticed that we were eating our food but still had no water...Sushi also was not served with soy dipping dishes.Food was nothing spectacular. Definitely not going back.
2472;Service was bad. Took them 20 minutes to take my order. Food was mediocre at best.
2473;Party of two ordered the salmon lovers and veggie rolls with two miso soup bowls.The restaurant was empty during the busy lunch hours at the food court but we still wanted to go for sushi and that was the only choice we had. We got our miso soup and it had an irregular smell. Then the main order comes in and the salmon lovers was full of skin and felt old and chewy to the point that I couldn't eat half the plate. We called the waitress and complained that we have been to many Japanese restaurants but none offered salmon as such for sushi . The reason obviously could be to the fact the fish turnover at that place is extremely low. At the end nothing was done from the restaurant side for the food or the bill. We left and wanted to make sure no one has such an experience. Avoid at all costs unless you want to pay for bad food.
2474;Food takes forever to come! The table next to me came 15 minutes after I ordered and still they got the food first.  This will be the fiirst and last time I'll come to this POS wannabe Jap restaurant.
2475;I wish I could give 0 stars, because this place doesn't even deserve 1 star.I came here for dinner with my parents before a show at Massey Hall. The people I was with ordered some appetizers and a few sushi rolls, and I ordered the chef's menu. We told our waitress we had to be at a show in an hour and and a quarter, and she said no problem, she'd make sure the food was out quick. Our drinks came quick, then, after 15 mins, our miso soup came. It was way too salty. Then we sat and waited for the rest of our food. By the time any food came out (yakitori appetizer that my dad had ordered and a salad that my mom had ordered), it had been 35 minutes since we'd ordered. Then a couple single sushi orders my dad ordered came out. That was the last food we saw. I called the waitress over and told her that I'd ordered the chef's menu, and 45 minutes later I'd only gotten miso soup (plus the rest of the food my parents ordered hadn't come out). She looked surprised (wasn't she our waitress? and there were only a 
2476;One star for the ok food. The plating was nice but be prepared to wait a long time before somebody attends to you even if the restaurant does not appear to be busy. I saw some people leave only because nobody went to take their orders. I rarely give one star reviews but unfortunately it was the service that really got to my group. Took a while for somebody to come to take our order. Asked for three glasses of water and we only got two and had to ask again for the last one. Of course it never came. Food took a while to come and of course when it came, we didn't have any soy sauce, so trying to get the servers attention was exhausting. Eventually when we got their attention, they started rolling their eyes or sighing. Overall, the service can use some significant improvement. I feel they just have to come up with a way to be more efficient because what happens is that everybody is trying to get their attention and then with so many requests at once they tend to forget about the other ones. Did I mention
2477;Absolutely terribleDon't waste your time or money hereEspecially when there are so many other places in the Eaton Center food area and around downtownFirst, service was AWFULThe waitress was slow, never checked on us, didn't bring us our bill (I had to go look for someone to bring us a bill)She also didn't know what was on the menu and was confused by what we ordered (even though it was pictured on the menu)They are overpriced and the sushi is very meh My friend ordered sushi that was supposed to have fresh salmon wrapped around it. Instead they brought something with milled salmon and when we asked about it, we were told a few things - 1. the milled salmon is quicker, 2. there's a new sushi chef who can't wrap the salmon around and 3. they never had it with the fresh salmon (even though it's pictured on their menu)The waitress was not pleasant or happy and ignored us most of the time (we were there for lunch during the week - it was NOT busy so there's really no excuse)It cost over $20 for 2 ro
2478;Oh boy. Why do they even bother with the yuppie atmosphere? This place sucks. I ordered bibimbap, which is stupid easy to make. It cost 6 dollars more than good bibimbap I've had at little holes in the wall in Chinatown. I got a bowl of rice with a bunch of lettuce and an egg on top. Hot sauce wasn't hot, lettuce wasn't even crisp and was unpleasantly hot on the edges. I am waiting for the bill as we speak and am probably going to cry as I shell out 15 dollars for this wad of misery.
2479;Friday afternoon. I went there for lunch. Was seated down in a minute or two. Looked like a full house, but there were still a few tables available amd plenty of wait-staff. After waiting ten minites, which I let go because they were busy, someone took my order. I ordered a coke with lemon, miso soup, and two spicy salmon rolls. Twenty-five minutes go by and everyone who came after me is getting their food. Meanwhile I didnt even get my beverage. Finally the girl who took my order comes over and says "sorry what was your order again?" I was shocked. I said "you took my order, how can you ask this?". She told me they had some problems and she kept looking over my shoulder as if she's getting instructions from the kitchen. I said "you're telling me you never had my order for almost half an hour?" Then she started pretending that she doesn't understand me well even though upon my arrival she  had been conversing very fluently and telling me about the dishes. I directly asked her if they've started my food or not
2480;No washroom inside ?!?! - how they pass the inspection?Horrible customer service. Food was fine.Do not say "Thank you", because they will not reply "You are welcome". Customers are ignored for long time.Too dark atmosphere...save your money.
